,Title,Citation,Conference,Publisher,Journal,Date,Authors
2835,Proceedings of the 8th Irish Human Computer Interaction Conference,Unknown,Unknown,Dublin City University,Unknown,2014,"Rami Albatal, Julie Doyle, Yang Yang, Alan F Smeaton, Niamh Caprani"
2836,Neural and cognitive correlates of human decision-making in domestic energy usage,Unknown,"CIBSE ASHRAE Technical Symposium 3 & 4 April 2014 Dublin Institute of Technology, Dublin",Unknown,Unknown,2014,"Michael Keane, Alan F Smeaton, Lorraine Boran, Graham Healy, Miriam Kennedy, Yang Yang, Cathal Gurrin"
2837,Remote monitoring of our environment: A data fusion problem (Invited Keynote),Unknown,"International Workshop on Environmental Multimedia Retrieval (EMR) 2014, Glasgow, UK. in Conjunction with ACM Conference on Multimedia Retrieval (ICMR).",Unknown,Unknown,2014,Alan F Smeaton
2838,SAVASA project@ TRECVid 2013: semantic indexing and interactive surveillance event detection,Unknown,"In The TRECVid Workshop. National Institute of Standards and Technology, Gaithersburg, Md., USA",Unknown,Unknown,2013,"Suzanne Little, Iveel Jargalsaikhan, Rami Albatal, Cem Direkoglu, Noel E O'Connor, Alan F Smeaton, Kathy Clawson, Min Jing, Brian Scotney, Hui Wang, Jun Li, Marcos Nieto, Juan Diego Ortega, Aitor Rodriguez, Inigo Aramburu, Emmanouil Kafetzakis"
2839,Case Studies of the Effects of SenseCam Therapy on Identity in People with Early Stage Dementia,Unknown,Irish Journal of Medical Science,Springer London Ltd.,Unknown,2013,"P Piasek, K Irving, A Smeaton"
2840,Cognitive linguistic outcomes from group reminiscence intervention using computerized group recommendation software in nursing homes,Unknown,Unknown,Unknown,European Geriatric Medicine,2013,"J Oâ€™Rourke, A Bermingham, A Smeaton, K Irving, DR Collins"
2841,SAVASA -- Standards-based Approach to Video Archive Search and Analysis,Unknown,"14th International Workshop on Image and Audio Analysis for Multimedia Interactive Services (WIAMIS), Paris, 3rd-5th July",Unknown,Unknown,2013,"Hui Little, Suzanne and Clawson, Kathy and Direkoglu"
2842,Introducing social networks and brain computer interaction,Unknown,"iHCI 2012: Irish Human Computer Interaction Conference 2012, 20-21 June 2012, Galway, Ireland","National University of Ireland, Galway",Unknown,2012,"Steven Bourke, Graham Healy, Alan F Smeaton, Barry Smyth"
2843,An image retrieval system based on explicit and implicit feedback on a tablet computer,Unknown,"In: iHCI 2012: Irish Human Computer Interaction Conference 2012, 20-21 June 2012, Galway, Ireland.",Unknown,Unknown,2012,"Feiyan Hu, Alan F Smeaton, Yan Cindy Sun"
2844,"A bibliometric study of Video Retrieval Evaluation Benchmarking (TRECVid): A methodological analysis (vol 37, pg 577, 2011)",Unknown,Unknown,SAGE PUBLICATIONS LTD,Journal of Information Science,2012,"Clare V Thornley, Shane J McLoughlin, Andrea C Johnson, Alan F Smeaton"
2845,Information Retrieval & Knowledge Management (CAMP 2012),Unknown,Unknown,Unknown,Unknown,2012,"Ramlan Mahmod, Lili Nurliyana Abdullah, Alan Smeaton, Shyamala Doraisamy, Rusli Abdullah, Tengku Mohd Sembok, Fabio Crestani, Rabiah Abdul Kadir, Mahamod Ismail"
2846,A Decade of Work on Semantic Concept Detection from Video: TRECVidâ€™s Contribution,Unknown,2nd Annual Meeting of the EPSRC Network on Vision & Language (VL'12),"University of Sheffield, UK",Unknown,2012,"Alan F Smeaton, Georges QuÃ©not, Wessel Kraaij"
2847,"Corrigendum to Clare V. Thornley, Shane J. McLoughlin, Andrea C. Johnson and Alan F. Smeaton (2011) A bibliometric study of Video Retrieval Evaluation Benchmarking (TRECVid): A â€¦",Unknown,Unknown,Sage Publications,Journal of information science,2012,"Clare V THORNLEY, Shane J MCLOUGHLIN, Andrea C JOHNSON, Alan F SMEATON"
2848,An examination of user-focused context-gathering techniques in recommendation interfaces,Unknown,"In: Irish Human Computer Interaction 2012, 19-21 June 2012, Galway, Ireland.",Unknown,Unknown,2012,"Eoin Hurrell, Alan F Smeaton"
2849,RETRIEVAL & KNOWLEDGE MANAGEMENT,Unknown,"Information Retrieval & Knowledge Management (CAMP), 2012 International Conference on",Unknown,Unknown,2012,"Ramlan Mahmod, Rusli Abdullah, Lili Nurliyana Abdullah, Tengku Mohd Tengku Sembok, Alan Smeaton, Fabio Crestani, Shyamala Doraisamy, Rabiah Abdul Kadir, Mahamod Ismail"
2850,Energy saving using location aware sensor networks,Unknown,2011 IEEE 33rd International Telecommunications Energy Conference (INTELEC),IEEE,Unknown,2011,"Eoin Hurrell, Alan F Smeaton"
2851,Sensing technologies for monitoring the marine environment,Unknown,"MARTECH, Cadiz, Spain",Unknown,Unknown,2011,"Kim Lau, JH Kim, T O'Sullivan, E Stack, E O'Connor, A Moyna, Fiona Regan, Dermot Diamond, Alan F Smeaton, Noel E O'Connor, Brett Paull, Richard O'Kennedy"
2852,Content identification and search in visual lifelogs,Unknown,"In: The Second Workshop on Visual Content Identification and Search (VCIDS'11), in conjuction with IEEE ICME 2011, 11 July 2011, Barcelona, Spain.",Unknown,Unknown,2011,Alan Smeaton
2853,The benefits of opening recommendation to human interaction,Unknown,Proceedings of the 25th BCS Conference on Human-Computer Interaction,British Computer Society,Unknown,2011,"Eoin Hurrell, Alan F Smeaton"
2854,Case studies in SenseCam use for cognitive stimulation therapy in early-stage dementia.,Unknown,"In: 11th DIVERSE International Conference â€“ Making the eHealth connection: Innovative uses of Technology in Health, 28-30 June 2011., Dublin .",Unknown,Unknown,2011,"Paulina Piasek, Kate Irving, Alan F Smeaton"
2855,Can future physical assessment continue without support from computer science?,Unknown,"ISBNPA2011: the 2011 Annual Meeting of the International Society for Behavioral Nutrition and Physical Activity, 5-18 June 2011, Melbourne, Australia.",Unknown,Unknown,2011,"Aiden R Doherty, Paul Kelly, Alan F Smeaton, Charlie Foster"
2856,IAPMA 2011: 2nd Workshop on information access to personal media archives,Unknown,Unknown,Dublin City University,Unknown,2011,"Aiden R Doherty, Kieron O'Hara, Kiyoharu Aizawa, Niamh Caprani, Alan F Smeaton"
2857,"Cognitively motivated lifelog software, what works and what frustrates",Unknown,Unknown,Unknown,Unknown,2011,"Cathal Gurrin, Aiden R Doherty, Alan F Smeaton"
2858,Remote monitoring of landfill gases from solid waste landfill,Unknown,Unknown,Unknown,Unknown,2011,"Dylan Orpen, Cormac Fay, Thomas Phelan, Eoin Hurrell, Colum Foley, Alan F Smeaton, Dermot Diamond"
2859,Remote monitoring of landfill gases from solid waste landfill (including real time data integration to a web based data portal),Unknown,"In: Conference on Analytical Sciences (CASi, 2011), 21 - 22 February 2011, Dublin, Ireland.",Unknown,Unknown,2011,"Dylan Orpen, Cormac Fay, Damien Maher, Thomas Phelan, Eoin Hurrell, Colm Foley, Alan F Smeaton, Dermot Diamond"
2860,CLEF 2010 conference on multilingual and multimodal information access evaluation,Unknown,Unknown,ACM,Unknown,2011,"Maristella Agosti, Martin Braschler, Khalid Choukri, Nicola Ferro, Donna Harman, Carol Peters, Emanuele Pianta, Maarten de Rijke, Alan Smeaton"
2861,I-JEN,Unknown,"2nd International Visual Informatics Conference, IVIC 2011",Unknown,Unknown,2011,"Nazlena Mohamad Ali, Masnizah Mohd, Hyowon Lee, Alan F Smeaton, Fabio Crestani, Shahrul Azman Mohd Noah"
2862,Proceedings of the Workshop on Sentiment Analysis where AI meets Psychology (SAAIP 2011)},Unknown,Unknown,Asian Federation of Natural Language Processing},Proceedings of the Workshop on Sentiment Analysis where AI meets Psychology (SAAIP 2011)},2011,"Eduard Hovy, Adam Bermingham, Alan Smeaton, Yi-jie Tang, Hsin-Hsi Chen, Myriam Munezero, Tuomo Kakkonen, Calkin Montero, Leila Amgoud, Florence Bannay, Charlotte Costedoat, Patrick Saint-Dizier, Camille Albert, Erik Cambria, Amir Hussain, Chris Eckl, Carmen Banea, Rada Mihalcea, Janyce Wiebe, Takashi Inui, Mikio Yamamoto, Dipankar Das, Sivaji Bandyopadhyay, Praphul Chandra, Erik Cambria, Alvin Pradeep, Alexandra Roshchina, John Cardiff, Paolo Rosso, Khurshid Ahmad, Nicholas Daly, Vanessa Liston, Huey Yee Lee, Hemnaath Renganathan, Ji Fang, Bi Chen, Akshat Bakliwal, Piyush Arora, Ankit Patil, Vasudeva Varma"
2863,The unexpected applications of sensors: Home energy and lifestyle analysis,Unknown,Unknown,Unknown,"ESF Exploratory Workshop on The Internet of Things for a Sustainable Future, Vielsalm (Belgium), 9-13 May 2011",2011,Alan F Smeaton
2864,Special Issue in MultiMedia Modeling,Unknown,Unknown,SpringerOpen,Unknown,2010,"Benoit Huet, Alan F Smeaton, Ketan Mayer-Patel, Yannis Avrithis"
2865,Sensor nets discover search,Unknown,Unknown,Association for Computing Machinery,Unknown,2010,Alan F Smeaton
2866,Sensor nets discover search: keynote talk,Unknown,Proceedings of the 2nd ACM international workshop on Events in multimedia,ACM,Unknown,2010,Alan F Smeaton
2867,Summarisation & Visualisation of Large Volumes of Time-Series Sensor Data,Unknown,Unknown,Unknown,Unknown,2010,"Zhengwei Qiu, Cathal Gurrin, Aiden R Doherty, Alan F Smeaton"
2868,Proceedings of the 2010 international conference on Multilingual and multimodal information access evaluation: cross-language evaluation forum,Unknown,Unknown,Springer-Verlag,Unknown,2010,"Maristella Agosti, Nicola Ferro, Carol Peters, Maarten de Rijke, Alan Smeaton"
2869,"The Sensor Web: Unpredictable, Noisy and Loaded with Errors",Unknown,"Web Intelligence and Intelligent Agent Technology (WI-IAT), 2010 IEEE/WIC/ACM International Conference on",IEEE,Unknown,2010,Alan Smeaton
2870,Information access for personal media archives,Unknown,Unknown,ACM,ACM SIGIR Forum,2010,"Aiden R Doherty, Cathal Gurrin, Gareth JF Jones, Alan F Smeaton"
2871,SIGIR: scholar vs. scholars' interpretation,Unknown,Proceedings of the 33rd international ACM SIGIR conference on Research and development in information retrieval,ACM,Unknown,2010,"James Lanagan, Alan F Smeaton"
2872,Coping with noise in a real-world weblog crawler and retrieval system,Unknown,Fourth International AAAI Conference on Weblogs and Social Media,Unknown,Unknown,2010,"James Lanagan, Paul Ferguson, Neil O'Hare, Alan F Smeaton"
2873,"Proceedings of the ECIR2010 workshop on information access for personal media archives (IAPMA2010), Milton Keynes, UK, 28 March 2010",Unknown,Unknown,Dublin City University,Unknown,2010,"Aiden R Doherty, Cathal Gurrin, Gareth JF Jones, Alan F Smeaton"
2874,Lifelogging: a new challenge for multimedia information management,Unknown,Unknown,Unknown,Unknown,2010,Alan F Smeaton
2875,Neural Modelling for Image Analysis,Unknown,Unknown,Unknown,Unknown,2010,"Graham Healy, Peter Wilkins, Alan F Smeaton, Dario Izzo, Marek Rucinski, Christos Ampatzis, Eduardo Martin Moraud"
2876,Query Optimisation for Data Mining in Peer-to-Peer Sensor Networks,Unknown,Unknown,IGI Global,Unknown,2010,"Mark Roantree, Alan F Smeaton, Noel E Oâ€™Connor, Vincent Andrieu, Nicolas Legeay, Fabrice Camous"
2877,Proceedings of the second annual SenseCam symposium (SenseCam 2010). 16-17 September 2010,Unknown,Unknown,Dublin City University,Unknown,2010,"Emma Berry, Daragh Byrne, Aiden R Doherty, Cathal Gurrin, Alan F Smeaton"
2878,The colour of life: interacting with SenseCam images on large multi-touch display walls,Unknown,Unknown,Dublin City University,Unknown,2010,"Philip Kelly, Anil Kumar, Aiden R Doherty, Hyowon Lee, Alan F Smeaton, Cathal Gurrin, Noel E O'Connor"
2879,"Physiological, haematological and performance characteristics of ultra endurance cyclists competing in the inaugural race around Ireland",Unknown,Unknown,Unknown,Unknown,2010,"Gregory C May, Eimear Dolan, Paula A Fitzpatrick, Aiden R Doherty, Alan F Smeaton, Giles Warrington"
2880,Image and video retrieval evaluation,Unknown,Unknown,Elsevier,Computer vision and image understanding,2010,"Alan F SMEATON, Paul OVER, Aiden R DOHERTY"
2881,Selected papers from multimedia modeling conference 2009,Unknown,Unknown,Unknown,EURASIP Journal on Image and Video Processing,2010,"Benoit Huet, Alan F Smeaton, Ketan Mayer-Patel, Yannis Avrithis"
2882,The sensor web and the SenseCam,Unknown,Unknown,Dublin City University,Unknown,2010,Alan F Smeaton
2883,The application of multi-modal sensor networks to the monitoring of coastal and inland marine environments,Unknown,Unknown,Unknown,Unknown,2009,"Edel O'Connor, Jer Hayes, Alan F Smeaton, Noel E O'Connor, Dermot Diamond"
2884,Neurological modeling of what experts vs. non-experts find interesting,Unknown,Unknown,Unknown,Unknown,2009,"Alan F Smeaton, Peter Wilkins, Graham Healy, Christos Ampatzis, M Rusinski, Dario Izzo"
2885,"Managing millions of SenseCam images, events are key",Unknown,Unknown,Unknown,Unknown,2009,Alan F Smeaton
2886,The smart sweatband,Unknown,Unknown,Unknown,Unknown,2009,"Fernando Benito-Lopez, Shirley Coyle, Robert Byrne, Alan F Smeaton, Noel E O'Connor, Dermot Diamond"
2887,Video Semantics and the Sensor Web,Unknown,European Semantic Web Conference,Springer Berlin Heidelberg,Unknown,2009,Alan F Smeaton
2888,CHARACTERIZATION OF SOLID STATE LIGHTING PRODUCTS FOR MEASUREMENT INTERCOMPARISONS,Unknown,Unknown,Unknown,Unknown,2009,C Cameron Miller
2889,The TRECVid 2008 BBC Rushes Summarization Evaluation| NIST,Unknown,ACM Conference on Multimedia 2008,Unknown,Unknown,2009,"Paul D Over, Alan Smeaton, George M Awad"
2890,"Video-4-Video: using video for searching, classifying and summarising video",Unknown,IWV 2009-International Workshop on Video,"Barcelona, Spain",Unknown,2009,Alan F Smeaton
2891,Managing a life of lifelogged SenseCam images,Unknown,Unknown,Unknown,Unknown,2009,Alan F Smeaton
2892,"Collaborative searching: social searching, together",Unknown,Unknown,Unknown,Unknown,2009,Alan F Smeaton
2893,So what can we actually do with content-based video retrieval?,Unknown,Unknown,Unknown,Unknown,2009,Alan F Smeaton
2894,Content based access to digital libraries,Unknown,Unknown,Unknown,Unknown,2009,Alan F Smeaton
2895,"Advances in Multimedia Modeling: 15th International Multimedia Modeling Conference, MMM 2009, Sophia-Antipolis, France, January 7-9, 2009. Proceedings.",Unknown,Unknown,Springer,Unknown,2009,"Benoit Huet, Alan Smeaton, Ketan Mayer-Patel, Yannis Avrithis"
2896,Query Optimisation for Data Mining in Peer-to-Peer Sensor Networks,Unknown,Unknown,Information Science Publishing,Unknown,2009,"Mark Roantree, Alan F. Smeaton, Noel E. Oâ€™ Connor, V Andrieu, N. Legeay, Fabrice Camous"
2897,Utilising the simplicity of touch to enable older people review their SenseCam images independently,Unknown,Unknown,Unknown,Unknown,2009,"Niamh Caprani, Aiden R Doherty, Hyowon Lee, Alan F Smeaton, Noel E O'Connor"
2898,RATB Multi-Modal Sensor Network,Unknown,"In: Environ 2010, 17-19 February 2010, Limerick, Ireland.",Dublin City University,Unknown,2009,"Edel Oâ€™Connor, Alan F Smeaton, Noel E Oâ€™Connor, Dermot Diamond"
2899,Automatically providing effective memory retrieval cues,Unknown,Unknown,Unknown,Unknown,2008,"Alan F Smeaton, Aiden R Doherty"
2900,Relevance assessment: are judges exchangeable and does it matter?,Unknown,ACM SIGIR 2008 (Special Interest Group for Information Retrieval),Unknown,Unknown,2008,"Ian M Soboroff, Peter Bailey, Nick Craswell, Alan Smeaton, Emine Yilmaz, Paul Thomas"
2901,Evaluating the multi-media augmentation of lifelog events,Unknown,Unknown,Unknown,Unknown,2008,"Aiden R Doherty, Alan F Smeaton"
2902,Structuring and augmenting a visual personal diary,Unknown,Unknown,Unknown,Unknown,2008,"Aiden R Doherty, Alan F Smeaton"
2903,Organising a large quantity of lifelog images,Unknown,Unknown,Unknown,Unknown,2008,"Aiden R Doherty, Alan F Smeaton"
2904,DCU at ImageCLEFPhoto 2008,Unknown,Unknown,Unknown,Working Notes of the CLEF Workshop,2008,"Neil Oâ€™Hare, Peter Wilkins, Cathal Gurrin, Eamonn Newman, G Jones, A Smeaton"
2905,Automated management of more than one million lifelog images,Unknown,Unknown,Unknown,Unknown,2007,"Aiden R Doherty, Alan F Smeaton"
2906,Automatic structuring and augmentation of a lifelog of images,Unknown,Unknown,Unknown,Unknown,2007,"Aiden R Doherty, Alan F Smeaton"
2907,Multimedia Content Access: Algorithms and Systems,Unknown,Unknown,Unknown,Unknown,2007,"Jeongkyu Lee, Pragya Rajauria, Subodh K Shah, Jean-Baptiste Thomas, Gael Chareyron, Alain TrÃ©meau, Ahmet Ekin, Radu Jasinschi, Erman Turan, Rene Engbers, Jeroen van der Grond, Mark A van Buchem, Hal Shubin, Ajay Divakaran, Kent Wittenburg, Kadir A Peker, Regunathan Radhakrishnan, Michael G Christel, Cuneyt M Taskiran, Frank Bentley, Alexei Yavlinsky, Stefan RÃ¼ger, Amjad Samour, Mustafa Karaman, Lutz Goldmann, Thomas Sikora, Naveen M Thomas, Nishan Canagarajah, Jonathan Yen, Peng Wu, Daniel Tretter, CiarÃ¡n Ã“ Conaire, Noel E O'Connor, Alan F Smeaton, Gareth JF Jones, Eva HÃ¶rster, Jochen Lux, Rainer Lienhart, Sung Ho Jin, Jea-Seok Jang, Hyun-Seok Min, Yong Man Ro, Hui Yong Kim, Jungong Han, Yun Bei, Julia Dmitrieva, Mounia Belmamoune, Fons J Verbeek, Peter D Vize, Victor E Gerth, Peter van der Putten, Laura Bertens, Jinshuo Liu, Ferry Hagen, Teun Boekhout, Golnaz Abdollahian, Edward J Delp, B Kroon, J Nesvadba, A Hanjalic, Marco Campanella, Hans Weda, Mauro Barbieri, Weilun Lao, Sylvain Mongy, Chabane Djeraba, Jenny Benois-Pineau, Philippe Joly, Ewa Kijak, Georges QuÃ©not, Sebastiano Battiato, Giovanni Maria Farinella, Giovanni Giuffrida, Giuseppe Tribulato, Haoran Yi, Igor Kozintsev, Marzia Polito, Yi Wu, Jean-Yves Bouguet, Ara Nefian, Carole Dulong"
